C	109680	2731619
U	109681	0
U	109706	0
U	109740	0
U	109779	0
U	109810	0
U	109834	0
U	109855	0
U	109892	0
C	109908	2060617
U	110012	0
C	110094	645664
U	110130	0
U	110134	0
U	11018	0
U	110210	0
U	110253|provirus_3_24545	0
U	110255	0
U	110330	0
U	110343	0
U	110377	0
U	110379	0
U	110448	0
U	110452|provirus_30_9574	0
U	110518	0
C	110562	2843440
C	110567	2710495
U	110647	0
U	110658	0
C	110741	2731619
U	110770	0
U	110814	0
U	110954	0
U	111045	0
U	111061	0
U	111116	0
C	111136	10663
U	111201	0
C	111239	2059850
U	111259	0
U	1113	0
U	111385	0
U	111426	0
U	111437	0
U	111456	0
U	111460	0
U	11147	0
C	111509	1945741
U	111527	0
U	111543	0
U	11159|provirus_3_13985	0
U	111677	0
U	111788	0
C	111816	1524882
U	111829	0
U	111897	0
C	1119	1647458
C	11190|provirus_1_26008	2059850
U	111932	0
C	11195	2015864
U	112098	0
C	112105	2024264
U	112127	0
U	112140	0
C	112190	2849721
C	112334	10239
U	112345	0
U	112347	0
U	112403	0
U	112614	0
C	112752	2948935
U	113056	0
U	113079	0
U	113082	0
U	113089	0
U	113189	0
U	113218	0
U	113225	0
U	113235	0
C	11324	10239
U	113250	0
U	113259	0
U	113328	0
U	11334	0
C	11345	1269028
U	113480	0
U	113577	0
U	113608	0
C	113619	3044648
U	113679	0
C	113692	693272
U	113716	0
U	113750	0
C	113762	2044561
U	113824	0
U	113832	0
U	113849	0
U	114047	0
U	11409	0
C	114131	2070188
U	114172	0
U	114188	0
U	11418|provirus_1_25976	0
U	114199	0
U	114212	0
U	114242	0
U	114288	0
U	11429	0
U	114331	0
U	114334	0
U	114381	0
U	114397	0
U	11440	0
U	114449	0
U	114502	0
U	11469	0
U	114761	0
U	114777|provirus_3_11140	0
U	114797	0
U	11479|provirus_1_22627	0
C	114828|provirus_41212_69489	2731619
U	114843	0
U	114854	0
U	114866	0
U	11487	0
U	114932	0
U	114987	0
U	115014	0
C	115045	764561
U	115046	0
U	115180	0
C	11519|provirus_113_49242	2772068
U	115235	0
C	115274	645664
U	115359	0
U	115500	0
U	115574	0
U	11564	0
C	11573|provirus_203_15959	10239
U	115740	0
U	115759	0
C	11576	2942979
U	115819	0
U	115846	0
U	115849	0
C	11597	2250215
U	115998	0
C	116193	384848
C	116248	35593
U	116268	0
U	116307	0
U	116401	0
U	116460	0
U	116462	0
U	116466	0
U	116484	0
U	116512	0
U	116516	0
C	116539	1269028
U	116584	0
U	116608	0
C	116625	1526408
U	116727	0
U	116762	0
U	116799	0
U	116812	0
C	116927	2419963
U	116977	0
C	117003	1079999
U	117026	0
U	117099	0
U	117145	0
U	117271	0
U	117374	0
U	117389	0
U	11739	0
U	11740	0
U	117436	0
U	117440	0
U	117455	0
U	117477	0
U	117484	0
U	11749	0
C	117516	2079290
U	117661	0
U	117696	0
U	117697	0
U	117791	0
U	117792	0
U	117801	0
U	117803	0
U	117823	0
U	117853	0
U	117879	0
U	117905	0
U	117978	0
C	117987	2508180
U	118006	0
U	11802	0
U	118022	0
U	118044	0
U	118049	0
C	118191	1978007
U	118230	0
U	118235	0
C	118300	1917232
U	118339	0
U	118367	0
U	118445	0
U	11859	0
U	118640	0
U	118685	0
C	118688	2060617
U	118690	0
C	118747	2920889
U	118815	0
U	118827	0
U	118885	0
U	118886	0
C	119068	693272
U	119074	0
U	119198	0
U	119215	0
U	11924	0
U	119252	0
U	119289	0
U	119358	0
C	119483	10239
U	119525	0
C	119553	2942979
U	119555	0
U	119581	0
U	119602	0
U	119710	0
U	119728	0
U	119733	0
U	119812	0
U	11990	0
U	119903	0
U	119910	0
U	119912	0
U	119923	0
U	119992	0
U	120012	0
U	120042	0
U	120049	0
U	120057	0
U	12009	0
U	120127	0
U	120158	0
C	120219	2986405
U	120253	0
U	120278	0
U	120301	0
C	120306	2496520
U	120349	0
U	120355	0
U	12035|provirus_4865_13972	0
C	120549	2686250
U	12062	0
C	12063	186777
U	120731	0
U	120836	0
U	120925	0
U	120939	0
U	12094	0
U	120977	0
U	120984	0
U	120998	0
C	121157	1623281
U	121205	0
U	121224	0
U	12131	0
U	121332	0
U	12135	0
C	121405	694015
U	12148	0
U	121552	0
U	121581	0
U	121587	0
C	121593	755164
U	12162	0
U	12169	0
U	121800	0
U	121817	0
U	121836	0
U	12186	0
U	121997	0
U	122011	0
U	122074	0
U	122171	0
U	122257	0
U	122269	0
U	122280	0
C	122337	693272
U	122352	0
U	122394	0
U	122465	0
U	122521	0
U	122565	0
C	12259	181083
U	122598	0
U	122607	0
U	122622	0
U	122679	0
U	122701	0
C	122759|provirus_21758_42078	2843440
C	122788	936152
U	122872	0
U	122979	0
U	122981	0
U	122998	0
U	123042	0
U	123051	0
C	123076	2060617
C	123152	2591223
U	123190	0
U	123224	0
U	123337	0
C	123351|provirus_1_14384	2283031
U	123409	0
U	123411	0
U	123454	0
U	123488	0
U	123600	0
U	123617	0
U	123653	0
U	123698	0
U	123707|provirus_2_29071	0
U	123739	0
U	123789	0
U	123797	0
U	123843	0
U	123855	0
U	123908	0
C	12397|provirus_23789_41030	1137745
U	12400	0
U	124012	0
U	124017	0
C	124020	2301731
U	124023	0
U	124118	0
U	124142	0
U	124207	0
U	124220	0
U	12427	0
C	124348	2732523
U	124371	0
U	124391	0
U	124397	0
U	124448	0
C	124459	1945741
U	124564	0
U	124589	0
U	124638	0
C	124677	693272
U	124727	0
C	124732	2419963
U	124762	0
U	12482	0
U	124834	0
U	124853	0
U	12488	0
U	124880	0
U	124907	0
U	12501	0
U	125036	0
U	12503|provirus_3_16031	0
U	125042	0
U	125123	0
U	125179	0
C	12527	2283031
U	125285	0
C	125355	10239
C	125366	2772078
U	125376	0
U	125406	0
U	125456	0
U	125498	0
U	125589	0
U	125615	0
U	125641	0
U	125649	0
U	125742	0
C	125882	1079999
U	12594	0
U	125967	0
U	125990	0
U	126016	0
U	126063	0
U	126090	0
U	126123	0
U	12619	0
U	126201	0
C	126231	2060617
U	126253	0
C	126298	2843440
U	126309	0
U	126363	0
C	126384	936152
U	126422	0
U	126457	0
U	126489	0
U	126513	0
C	126571	1262540
U	126664	0
U	126782	0
U	126790	0
U	126926	0
U	126949	0
U	127006	0
C	127126	1079999
U	127268	0
U	127328	0
U	127356	0
C	12739	2558458
C	127393	2772078
C	127410	2419963
U	127429	0
U	127445	0
U	127465	0
U	127470	0
U	127527	0
U	127583	0
U	12759	0
U	127616	0
U	12765	0
U	127692	0
U	127711	0
U	127807	0
U	127872	0
U	127913	0
U	12795	0
U	127969	0
U	127991	0
C	128013	338781
C	12802	2986405
C	1281	2731619
U	12814	0
C	128142	2283031
U	128164	0
C	12820	2731619
C	128273	1349409
U	128337	0
C	128374	2843440
U	128378	0
C	128393	2060617
U	128430	0
U	128469	0
U	128493	0
C	12850	10239
U	12855	0
U	128695	0
C	128811	2704033
U	128944	0
C	129013|provirus_6998_17807	2731619
U	129021	0
U	129028	0
U	129114	0
U	129121	0
U	129144	0
C	129176	2044561
U	129240	0
C	129294	1137745
U	129309	0
U	129317	0
C	129423	693272
U	129425	0
U	129445	0
U	129470	0
U	1294|provirus_36629_51835	0
U	129528	0
U	129540	0
U	1295|provirus_89_5815	0
U	12962	0
U	129625	0
U	129663	0
U	1297	0
U	129715	0
U	129736	0
U	129801	0
U	129867	0
C	1298|provirus_2_12416	2731619
C	129908	2283031
U	129981	0
U	130019	0
U	130111	0
U	130165	0
U	1302	0
U	130202	0
U	130233	0
U	130251	0
U	130301	0
U	130321	0
U	130322	0
U	130370	0
U	130381	0
C	130403	2847060
U	130536	0
U	130554	0
U	130589	0
U	13066	0
U	13067	0
C	130733	10239
U	130737	0
U	130744	0
U	130759	0
C	130785	2731942
U	130808	0
U	130814	0
U	13087	0
U	130879	0
U	13091	0
C	131110	2480172
U	13117	0
U	131189	0
U	131245|provirus_3_19200	0
U	131265	0
U	131295	0
U	131336	0
U	131375	0
U	1313|provirus_173_13034	0
U	131450	0
U	131475	0
U	131504	0
C	13155	2070188
U	131559	0
U	131561	0
U	131640	0
C	131643	2094720
U	131662	0
U	131689	0
U	131790	0
C	131804	1623290
U	131839	0
U	131869	0
U	131964	0
U	131999	0
U	132038	0
U	132089	0
U	13211	0
C	132133	2283031
C	132142	2419963
U	13217|provirus_1_13181	0
U	132196	0
U	132201	0
U	132230	0
U	132319	0
U	132329	0
U	132347	0
U	132398	0
U	132438	0
U	13250	0
U	132516	0
U	132544	0
U	132560	0
U	132588	0
U	132599	0
U	132654	0
U	132675	0
U	13275	0
U	132751	0
U	13280	0
U	132820	0
C	132825	1921696
C	132853	2710495
U	132928	0
U	132929	0
U	132945	0
U	132953	0
U	132967	0
U	13297	0
U	133101	0
U	13319	0
U	133202	0
U	133285	0
U	133286	0
U	133312	0
U	133323	0
U	13337	0
U	13344	0
U	133499	0
C	13353	186777
U	133555	0
U	133578	0
U	133607	0
U	133611	0
C	133617	2419963
U	133619	0
U	133639	0
U	133650	0
U	133687	0
U	133715	0
U	133742	0
C	133855	1921696
U	133859	0
C	133960	2942967
U	134030	0
U	134031	0
U	13405	0
C	134059	123630
C	134064	2500808
U	134099	0
U	134176	0
C	134209	2733124
U	134211	0
U	13422	0
U	134241	0
U	13425	0
U	134280	0
U	134287	0
U	134351	0
U	134424	0
U	134513	0
C	134593	2731619
U	134604	0
U	134670	0
U	134683	0
C	134720	694015
C	1348	1094892
U	134943	0
U	134968	0
U	135004	0
U	135050	0
U	135080	0
U	135112	0
C	135230	10239
C	135283	2530024
U	135327	0
U	135355	0
U	135398	0
U	135401	0
U	13547	0
C	135477	1582152
C	1354|provirus_3_14983	1079999
U	135579	0
U	135593	0
U	135598	0
U	135607	0
U	135693	0
C	13572	2655002
U	135726	0
U	135769|provirus_10925_36961	0
U	135819	0
U	135918	0
U	135924	0
U	135954	0
U	135956	0
U	135967	0
C	135984	2283031
U	136007	0
U	136022	0
C	136069	1678231
U	136097	0
U	136163	0
U	136223	0
U	136279	0
C	1362|provirus_5573_25837	2788787
U	136343	0
U	136367	0
U	136423	0
U	136427	0
C	136445	2732523
C	136457	10506
U	136495	0
U	136534	0
U	136564	0
U	136568	0
C	136592	10239
C	136604	2060617
U	136737	0
C	13675	251749
U	136778	0
C	136788	2948610
U	136811	0
C	136826	2509586
U	136858	0
C	136865	2731942
U	136949	0
U	136957	0
U	136963	0
C	137046	1071177
U	137060	0
U	137082	0
U	137140	0
U	137203	0
U	137315	0
U	137366	0
U	13738	0
U	137385	0
U	137391	0
U	137504	0
C	137554	2070186
U	137769	0
U	137840	0
U	137857	0
C	13793	2788787
U	137932	0
U	137941	0
C	137980	2948610
U	137993	0
U	138048	0
U	13807	0
U	13827	0
U	138345	0
U	138442	0
U	138466	0
U	138492	0
U	138591	0
U	138634	0
C	138636	1327974
U	13865	0
C	138660	1921696
U	138709	0
U	138738	0
C	138761	10239
U	138780	0
U	138839	0
U	138847	0
U	138854	0
U	138895	0
C	138924	2059850
U	13895	0
U	138960	0
U	138991	0
C	138997	2847060
C	139119	2788787
U	139124	0
U	13913	0
C	139161	2250215
U	139267	0
C	13928	2283265
U	139294	0
C	13930	186777
U	139335	0
U	139338	0
U	139422	0
C	139497	693272
U	139540	0
U	139581	0
U	13963	0
C	139685	2710495
U	1397	0
C	139748	97195
U	139787	0
C	13979	10239
U	139801	0
U	139808	0
U	139845	0
U	139855	0
U	139870	0
U	13991	0
U	139995	0
U	140036	0
U	140074	0
U	140092	0
C	140108|provirus_19933_35550	1914165
U	140126	0
U	140213	0
U	140272	0
U	14030	0
U	140358	0
U	140432	0
U	14044	0
U	140460	0
U	140467	0
U	140470	0
U	140534	0
U	140545	0
U	140579	0
U	140617	0
U	1407	0
U	140735	0
U	140847	0
U	140925	0
U	14095	0
C	141000	2948610
U	141147	0
U	141150	0
U	141158	0
U	141169	0
U	141319	0
U	141320	0
U	141509	0
U	141540	0
U	141565	0
U	141671	0
C	141701	2948775
U	141736	0
U	141758	0
C	141781	2884420
U	141782	0
U	141924	0
C	141931|provirus_2_9356	645664
U	141948	0
U	141976	0
U	14200	0
C	142060	2070186
C	142150	2793733
U	142172	0
U	142247	0
C	142300	2604840
C	142335	1524882
U	142347	0
U	142354	0
U	14238	0
U	1424	0
U	142487	0
U	142489	0
U	142537	0
U	142575	0
U	142603	0
U	142613	0
U	142638	0
U	142743	0
U	142770	0
U	142793	0
U	14280	0
U	142808	0
U	142818	0
U	142851	0
C	14306	1269028
C	143135	693272
U	143182	0
U	143223	0
U	143333	0
U	14335	0
U	143359	0
U	143369	0
U	143383	0
U	143388	0
U	143398	0
U	14346|provirus_22100_33200	0
U	143564	0
U	143590	0
U	143745	0
U	143813	0
U	143815	0
U	143891	0
U	143922	0
U	143934	0
U	143947	0
U	143967	0
U	143987	0
U	144049	0
U	144091	0
U	144145	0
U	144178	0
U	144256	0
U	144307	0
U	14434	0
U	144343	0
U	144351	0
U	144407	0
U	144450	0
U	14448	0
U	144484	0
C	144501	2590880
U	144515	0
U	144545	0
C	14457	2936814
U	144640	0
U	144648	0
U	144677	0
U	14474	0
U	144752	0
U	144877	0
C	144891	10239
U	144893	0
U	144952	0
U	145017	0
C	145041	693272
C	14507	693272
U	145090	0
U	145135	0
U	145163	0
U	145165	0
U	145289	0
U	145337	0
U	145471	0
C	145473	2948610
U	145496	0
U	145529	0
U	145554	0
U	145606|provirus_11065_24855	0
U	14561	0
U	145646	0
U	145651	0
U	145656	0
C	14570	2856180
U	145719	0
U	145735	0
U	145814	0
C	14588	2772092
C	14598	1042122
C	145985	2942979
U	146	0
U	146041	0
U	14611	0
C	146137	2843440
C	14623	1079999
U	146237	0
U	146305	0
U	146316	0
U	146344	0
U	146521	0
U	146619	0
C	146660	2733098
U	14669	0
U	146716	0
U	146725	0
U	146827	0
C	146845	2844218
U	146879	0
C	146948	2946636
U	147069	0
U	147087	0
U	147162	0
C	1472	871584
U	147236	0
C	147247	123630
U	147281	0
U	14732	0
U	147341|provirus_11759_22693	0
U	147447	0
U	147501	0
U	14752	0
U	147578	0
U	147623	0
U	147803	0
U	147804	0
U	147824	0
U	147886	0
U	1479	0
U	147904	0
U	147929	0
C	147935	2986408
U	147936	0
U	148070	0
U	148116	0
C	148117	1643326
U	148127	0
U	148241	0
U	148294	0
U	148308	0
C	14835	2772073
C	148371	10239
U	148411	0
U	148439	0
C	148489	1524882
U	148523	0
U	148574	0
U	1486	0
U	148621	0
C	148645	1269028
U	148700	0
U	14871	0
U	148736	0
U	14876	0
U	14904	0
U	149066	0
U	149102	0
C	149126	755164
C	149157	10239
U	149256	0
U	149269	0
U	14929	0
U	14935	0
U	149360	0
U	149362	0
U	149478	0
U	149608	0
U	149610	0
U	149612|provirus_30_9574	0
U	149661	0
U	149718	0
U	14974	0
U	149744	0
U	149764	0
U	149773	0
U	149833	0
U	149856	0
U	149902	0
C	149916	1920762
U	149920	0
U	149921	0
U	150000	0
U	150065	0
U	150075	0
U	150082	0
U	150113	0
U	150114	0
U	150193	0
U	15021	0
U	150225	0
U	150230	0
U	150267	0
U	150300	0
U	15032	0
U	150324	0
U	150333	0
U	150426	0
U	150491	0
C	150493	2070188
U	150504	0
U	150526	0
C	150650	123630
C	150668	693272
U	150722	0
U	150734	0
C	150746	1327037
U	150753	0
U	150798	0
U	150852	0
C	150853	10239
U	150862	0
U	150863	0
C	15087|provirus_1_17242	1137745
U	150922	0
U	150955	0
U	150966	0
U	15114	0
U	151144	0
U	151184	0
U	151200	0
U	151201	0
U	151213	0
U	151265	0
U	151275	0
U	151277	0
U	151419	0
U	15146	0
U	15157	0
C	151656	2059850
C	151706	47680
U	151736	0
U	151759	0
U	15176	0
U	151784	0
U	151790	0
U	151859	0
U	151876	0
C	1519	10239
U	15191	0
C	151964	3044648
C	151968	2948610
U	152065	0
U	152078	0
C	152096	10663
U	152106	0
U	15211	0
U	152170	0
U	152238	0
U	152262	0
U	152280	0
U	152330	0
U	152400	0
U	152404	0
U	152435	0
C	15245	244589
U	15247	0
U	152470	0
U	152480	0
U	152490	0
U	152529	0
U	152541	0
U	15255	0
U	152584	0
U	152626	0
U	152656	0
U	152759	0
U	152782	0
U	152831	0
U	152835	0
U	152943	0
U	152964	0
U	152968	0
C	152995	2044561
C	152998	10239
U	153078	0
U	15311	0
C	153113	1198139
U	153142	0
U	153311	0
C	15335	2014347
U	153381	0
U	153519	0
C	153532	186777
U	153543	0
U	153638	0
C	15364	2788787
U	153674	0
U	153684	0
U	153716	0
U	153729	0
U	153750	0
U	153850	0
U	153977	0
U	153984	0
U	153985	0
U	154005	0
U	154012	0
C	154037	2731619
C	154052	2686250
U	15415	0
C	15417	2986405
U	154177	0
U	154249	0
U	154252	0
U	154278	0
U	154291	0
C	154301	693272
C	154344	2590880
U	154345	0
C	15438|provirus_198_18292	2731619
U	1544|provirus_44161_57552	0
U	15454|provirus_35_18327	0
C	154606	2547425
U	154678	0
C	154751	693272
U	154823	0
U	154834|provirus_30_9574	0
U	154873	0
U	154963	0
C	15501	693272
U	15506	0
C	155115	2070183
U	155221	0
U	155255	0
U	155271	0
U	155272	0
C	155275	755164
U	155293	0
U	155317	0
U	155333	0
U	155363	0
U	1554	0
U	155404	0
U	155470	0
U	155522	0
U	155552	0
U	155555	0
U	155574	0
U	155784	0
U	155787	0
U	155795	0
C	15587|provirus_3_13929	2843440
U	156035	0
U	156060	0
U	156129	0
U	156135	0
U	156146	0
C	156147	2788787
U	156306	0
U	156326	0
U	156359	0
U	156422	0
C	156440	1329409
U	156511	0
U	156513	0
C	156529	1524882
U	156537	0
U	156542	0
U	156555	0
U	156593	0
U	156646	0
U	156752	0
U	156801	0
U	156805	0
U	156806	0
U	156809	0
U	156810	0
U	156825	0
U	15687	0
U	156924	0
U	157000	0
U	157032	0
C	157039	330399
U	157059	0
C	157134	1137745
U	157191	0
U	157209	0
C	157230	2948610
U	157284	0
U	15729	0
U	157290	0
C	157378	1526408
U	157395	0
U	157418	0
U	157446	0
U	157459	0
U	157544	0
U	157560	0
U	1576	0
U	157617	0
C	157660	1526408
U	157679	0
U	157681	0
U	157694	0
U	157787	0
U	157799	0
U	157819	0
U	157902	0
U	157911	0
U	157977	0
U	157980	0
U	158001	0
U	158019	0
U	158126	0
U	158158	0
U	158171	0
U	158244	0
U	158349	0
U	158553	0
C	158582	936152
C	158598	1754217
U	158611	0
U	158644	0
U	158650	0
U	158707	0
U	158805	0
U	158853	0
U	158970	0
U	158992	0
C	159	2571059
C	159012	2948610
U	159024	0
U	159051	0
C	159167	2060617
U	159183	0
U	159209	0
U	159307	0
U	159354	0
U	159395	0
U	159467	0
U	159483	0
C	159492	1411095
U	159493	0
U	159501	0
U	159551	0
U	159553	0
U	159593	0
U	159611	0
C	159689	1481186
C	159711	1567012
C	15980	2948935
U	159842	0
U	159931	0
C	159944	2788787
U	159945	0
U	159984	0
U	160031	0
U	160110	0
U	160132	0
U	160188	0
U	160196	0
U	160243	0
U	16026|provirus_94_8765	0
C	160338	10239
U	160373	0
U	160385	0
U	160405	0
C	160432	1921696
U	160453	0
U	160458	0
U	16045|provirus_33154_47209	0
U	16048	0
U	160483	0
C	16050	10239
U	160556	0
U	160598	0
C	160666	936152
U	160754	0
U	160756	0
U	160784	0
U	160860	0
C	160916	51677
C	16098	1126885
U	16101	0
U	161032	0
U	161050	0
U	161070	0
C	161084|provirus_65_39494	384848
U	161145	0
U	161149	0
U	161152	0
U	161162	0
U	161172	0
U	1612	0
U	161217	0
U	161236	0
C	161238	2584487
U	161256	0
C	161272	1269028
U	161278	0
U	16133	0
U	161338	0
U	161346	0
U	161418	0
U	161468	0
U	161473	0
U	161475	0
U	161494	0
U	161506	0
C	161514	1327037
U	161548	0
U	161594	0
C	161627	2060617
C	161636	1137745
U	161683	0
U	16170	0
U	161705	0
U	161767	0
U	161769	0
C	161811	2710495
U	161921	0
U	161977	0
U	162060	0
U	162061	0
U	162097	0
U	162196	0
U	162244	0
U	162248	0
C	162260	3044648
U	162291	0
U	162409	0
U	162599	0
U	162622	0
U	162625	0
U	162647	0
U	162711	0
U	162772	0
U	162830	0
U	162831	0
U	162888	0
U	162984	0
U	162988	0
U	162990	0
C	163015	2946170
U	16303	0
U	16311|provirus_3706_13353	0
U	163134	0
U	1632	0
U	163248	0
U	163283	0
C	16335	2986405
U	163404	0
U	163461	0
U	163470	0
U	163479	0
U	163481	0
U	163498	0
U	163521	0
U	163591	0
U	163663	0
U	163711	0
U	163820	0
U	163825	0
U	163856	0
U	163870	0
U	163882	0
C	163934	2936814
U	163981	0
C	163985	2946170
U	163993	0
U	163998	0
C	164134	1349409
U	164250	0
U	16435	0
U	164453	0
C	164464	10239
U	164497	0
U	164563	0
U	164564	0
U	164600	0
U	16469	0
U	16472	0
U	164726	0
U	164750	0
U	164868	0
C	164874	251749
U	164899	0
U	164905	0
U	164920	0
C	164935	2530024
U	164965	0
U	164984	0
C	165008	2788787
C	16500|provirus_127_22499	2731619
U	165022	0
U	165044	0
U	16505	0
U	165052	0
U	165100	0
U	165141	0
U	165207	0
U	165230	0
U	165261	0
U	165377	0
U	165402	0
U	165433	0
C	165436	10239
U	165452	0
U	16546	0
U	165559	0
U	165677	0
U	16569	0
U	165703	0
U	165733	0
C	165759	2731619
U	16576	0
U	165777	0
U	165821	0
U	165839	0
C	165874	2942967
U	165909	0
U	165924	0
U	165930	0
U	165941	0
U	165942	0
U	166008	0
C	166014	1269028
U	166018	0
C	16603	2070188
U	1661	0
U	166129	0
U	166238	0
U	16627	0
U	166352	0
U	166366	0
U	166468	0
U	166520	0
U	16655	0
C	166557	755164
C	166561	1582152
U	166580	0
U	166741	0
U	166814	0
U	166931	0
U	166943	0
U	166948	0
C	166987	2869557
U	166990	0
U	167004	0
C	167015	113370
C	167047	186777
U	167053	0
U	16710	0
U	167123	0
U	167138	0
U	167170	0
U	167191	0
C	1672	97195
U	16723	0
U	167275	0
C	16731|provirus_115932_151566	1349409
C	16731|provirus_56590_72336	1349409
U	167369	0
U	167392	0
U	167428	0
U	167448	0
U	167454	0
U	167477	0
C	167522	2946160
U	167550	0
U	167565	0
U	167593	0
U	167627	0
U	167639	0
U	167681	0
U	167697	0
U	167747	0
U	167775	0
U	167809	0
C	167854	1945741
U	167902	0
U	167908	0
U	167912	0
U	168019	0
U	168072	0
U	168089	0
C	168111	10239
U	168184	0
U	168197	0
U	168297	0
U	1684	0
U	168419	0
U	168470	0
